ID,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
453,21,0.674968489,0,1,0,3,4,5,3,4,1,241.3856747,1
454,103,0.92,0,0,0,3,4,25,,,1,56,0
455,36,0.893,1,1,0,2,,16,,,5,35,0
456,21,0.808542132,1,1,0,3,4,25,,4,5,74,1
457,21,0.624,1,1,0,3,4,6,3,4,1,95.51171464,1
458,136,0.897,1,1,1,4,4,9,8,,1,112,0
459,103,0.92,0,1,0,3,4,17,,,5,23,0
460,21,0.624,1,1,2,4,4,7,1,1,2,119,0
461,103,0.92,1,1,0,3,4,18,4,3,3,18,0
462,65,0.802,0,0,0,3,1,25,,,3,50,0
463,103,0.92,1,1,0,3,4,25,6,4,2,5,0
464,100,0.887,1,1,0,3,1,20,7,4,1,26,0
465,90,0.650282641,1,1,0,3,4,15,,,0,104.0049311,1
466,55,0.852147299,1,0,0,3,4,2,,,1,29.88547273,1
467,73,0.910153693,1,0,0,3,4,25,,,1,18.03073862,1
468,160,0.92,1,1,0,4,4,25,,,5,74,1
469,102,0.804,0,0,0,3,4,15,,,5,43,1
470,16,0.890640739,1,1,0,3,4,25,4,4,1,37.88623288,1
471,103,0.92,0,1,0,3,4,6,8,4,1,78,1
472,21,0.624,1,1,0,3,4,3,8,4,1,44,1
473,103,0.92,1,1,2,4,4,8,,5,0,125,1
474,21,0.624,1,0,2,3,4,4,,5,0,44,1
475,21,0.624,0,1,0,4,4,4,3,4,2,57,1
476,103,0.917663228,1,1,0,3,4,25,1,1,1,44.49484185,1
477,71,0.884,0,1,0,3,4,5,3,,1,21,0
478,21,0.624,2,0,0,3,4,2,,,1,30,1
479,16,0.91,1,1,0,3,4,18,3,4,5,39,0
480,103,0.92,1,1,0,3,4,25,,5,5,62,1
481,114,0.926,1,0,1,2,,1,8,0,1,152,0
482,30,0.698,1,1,0,4,4,9,4,4,0,47,0
483,103,0.916300803,1,1,0,3,4,25,,,1,109.5040146,1
484,103,0.86650574,0,0,0,3,4,2,,4,0,106.9638074,1
485,104,0.924,1,1,0,4,4,25,4,4,5,80,0
486,94,0.698,1,1,1,3,4,9,3,4,1,166,0
487,103,0.92,1,1,0,4,4,25,4,2,1,328,0
488,103,0.92,1,1,0,3,4,12,2,,4,18,0
489,103,0.92,1,0,2,,,1,,,1,80,1
490,114,0.926,1,0,0,3,4,5,,,4,19,1
491,21,0.624,1,1,0,3,4,8,1,4,1,39,1
492,103,0.92,1,1,0,4,4,25,,,5,102,1
493,100,0.887,1,1,0,3,4,12,,,4,96,1
494,103,0.866687965,1,1,0,3,4,18,3,,1,103.4871235,1
495,128,0.527,1,1,0,3,4,14,1,4,2,114,1
496,136,0.897,1,1,0,4,4,25,8,4,3,9,0
497,21,0.687102898,1,1,0,3,4,9,,4,1,21.48749861,1
498,21,0.710379633,1,0,2,3,4,2,,,0,137.867871,1
499,42,0.563,1,1,0,3,4,25,,,1,56,0
500,150,0.698,1,0,0,3,4,2,3,4,1,36,0
501,21,0.624,1,1,0,4,4,8,2,4,1,57.31841517,1
502,21,0.585462526,1,1,0,3,4,25,,,0,58.23405648,1
503,21,0.624,1,1,0,3,4,8,2,4,0,53.29376642,1
504,115,0.789,2,0,2,3,4,3,,,0,16,1
505,16,0.91,1,1,0,3,4,25,8,4,5,58,1
506,117,0.698,1,1,0,3,4,14,3,4,1,154,0
507,103,0.92,1,1,0,3,4,25,3,4,1,20,1
508,103,0.92,1,0,2,3,4,25,,,1,61.25666691,1
509,103,0.92,1,1,0,3,4,25,6,4,1,54,0
510,65,0.802,1,0,2,3,4,6,,,1,40,0
511,114,0.926,2,0,0,4,4,6,1,5,5,4,0
512,103,0.796898042,1,1,0,3,4,25,,,1,110.4603871,1
513,67,0.855,1,1,0,3,4,8,3,4,1,210,0
514,21,0.624,1,1,2,3,4,10,,4,0,58.43481003,1
515,103,0.918196476,1,1,0,3,4,25,,,5,46.18860383,1
516,100,0.887,1,1,0,2,,25,,,1,83,1
517,16,0.91,1,1,0,3,4,6,6,4,2,24,1
518,102,0.804,1,0,0,2,,25,3,4,5,125,0
519,103,0.92,1,1,0,3,4,25,6,3,1,117,0
520,103,0.92,1,1,0,3,4,19,,,4,9,1
521,150,0.698,0,1,,5,2,25,,,1,9,1
522,21,0.624,1,1,0,4,4,8,8,5,1,5,1
523,10,0.895,1,1,1,4,4,16,5,4,5,45,0
524,21,0.624,1,1,0,3,4,0,3,4,1,179.1913886,1
525,16,0.91,0,1,0,3,4,18,3,,1,28,0
526,103,0.92,1,0,0,3,4,25,,,5,53,1
527,99,0.834401799,1,1,0,3,4,25,,,5,79.51460905,1
528,21,0.624,0,1,0,4,4,5,4,4,1,26.13097606,1
529,21,0.624,0,1,0,3,4,4,4,4,1,42,1
530,21,0.652954872,0,0,2,3,4,0,,,1,92.99377549,1
531,21,0.624,1,1,2,3,4,7,,4,0,63.91960011,1
532,103,0.92,1,1,0,4,2,25,1,1,4,10,0
533,21,0.624,1,1,,4,4,1,8,5,1,54,1
534,162,0.767,1,1,2,4,4,25,,5,5,30,0
535,21,0.624,0,0,2,2,,4,1,1,,4,0
536,21,0.712840755,1,1,0,3,4,4,7,4,1,66.38236277,1
537,65,0.802,1,1,0,3,4,13,2,1,5,6,0
538,21,0.624,0,1,0,3,4,10,7,4,1,67,1
539,16,0.91,0,1,0,3,4,5,,4,5,48,0
540,21,0.635317055,0,0,0,3,4,2,,,1,98.24783695,1
541,114,0.926,1,1,0,4,4,25,3,4,1,33,0
542,103,0.92,1,1,0,3,4,25,,,1,47,1
543,21,0.910922805,1,1,0,3,4,5,4,,2,18.86964961,1
544,103,0.773699576,1,0,2,3,4,4,,,1,27.09211204,1
545,114,0.926,1,1,0,4,4,25,3,4,0,84,0
546,83,0.923,1,0,0,3,4,14,6,4,5,84,0
547,21,0.619647631,1,1,0,3,4,4,,,1,14.19362617,1
548,21,0.624,0,1,0,4,4,12,4,4,2,62,1
549,103,0.775990659,1,0,2,3,4,8,,,1,28.6977397,1
550,103,0.92,1,1,0,3,4,4,,4,3,9,0
551,21,0.624,1,1,2,3,4,13,3,4,5,2,1
552,16,0.91,1,0,1,3,3,19,1,4,5,9,0
553,103,0.916274118,1,1,0,3,4,2,,,1,100.3133006,1
554,114,0.926,1,1,0,4,4,25,5,4,3,114,0
555,103,0.660966,1,1,0,3,4,25,,4,1,68.80673382,1
556,21,0.624,1,1,2,3,4,9,2,4,2,3.963520758,1
557,103,0.759939937,1,0,2,3,4,2,,,2,34.38527753,1
558,103,0.92,0,0,2,3,4,0,,,1,44.46656082,1
559,180,0.698,1,1,0,3,5,15,,,5,31,1
560,103,0.92,1,1,0,3,4,7,3,4,1,65,0
561,160,0.92,1,1,0,3,4,25,,,0,67,0
562,16,0.91,1,1,0,3,4,5,3,4,2,68,0
563,16,0.91,0,1,0,3,4,17,,,1,43,0
564,41,0.827,1,1,2,2,,6,1,0,1,160,0
565,74,0.579,1,1,0,3,4,16,3,4,5,168,1
566,16,0.91,0,0,0,3,4,3,4,4,3,20,0
567,162,0.767,1,1,0,3,4,9,6,4,5,122,0
568,21,0.735713108,1,1,0,3,4,7,3,4,2,11.44508308,1
569,21,0.624,1,1,0,3,4,5,8,4,2,29,1
570,160,0.92,0,1,0,3,4,25,,,5,36,0
571,16,0.91,1,1,0,3,4,25,3,4,5,111,0
572,103,0.800640605,1,1,0,4,4,25,,,5,204.1468083,1
573,16,0.91,0,0,0,1,,3,,,0,278,0
574,136,0.897,1,0,0,5,4,25,5,5,5,22,0
575,16,0.91,0,1,1,3,4,4,,,0,62,0
576,21,0.624,1,0,0,3,4,5,8,4,1,17,0
577,90,0.698,0,0,2,3,4,7,5,4,1,196,0
578,21,0.624,1,1,2,3,4,1,3,4,1,25,1
579,67,0.920331003,1,1,0,3,4,25,,,2,24.81118912,1
580,114,0.926,1,1,0,4,4,25,6,4,5,78,0
581,10,0.895,0,0,0,4,4,14,3,4,5,74,0
582,75,0.939,1,1,0,3,4,25,6,4,2,22,0
583,145,0.555,0,1,0,3,4,4,4,4,1,22,0
584,21,0.624,1,0,2,3,4,6,6,,1,68,1
585,21,0.624,1,1,0,3,4,7,,4,2,23.20157946,1
586,21,0.577122873,2,1,0,3,4,3,,,1,74.33474694,1
587,16,0.91,0,1,0,3,4,15,3,4,1,7,0
588,103,0.92,0,1,0,3,4,25,,,2,110,1
589,123,0.738,0,1,2,3,4,13,4,,,73,0
590,21,0.899405235,1,1,0,3,4,9,3,4,5,51.56407197,1
591,67,0.855,1,1,0,4,4,9,,,1,52,0
592,114,0.926,1,1,0,2,,25,8,4,5,51,0
593,103,0.92,0,1,2,4,4,25,4,3,1,32,0
594,99,0.915,1,1,0,3,4,25,,,1,51,1
595,103,0.92,0,1,2,3,4,3,,,1,108,1
596,21,0.624,0,1,2,4,4,6,4,4,,172,1
597,21,0.624,1,1,0,3,4,4,4,4,1,173.5631386,1
598,103,0.92,1,1,0,3,4,25,,,5,41.65480103,1
599,21,0.631391217,1,0,0,3,4,1,,,1,19.57431756,1
600,21,0.624,0,1,0,3,4,0,2,4,1,18,1
601,27,0.848,1,1,0,4,4,15,4,4,1,19,0
602,21,0.624,0,1,0,3,4,10,,,1,25.7385544,1
603,103,0.92,1,0,0,3,0,19,,,1,64,1
604,21,0.624,1,1,2,3,4,5,,4,1,38.23707782,1
605,21,0.624,1,1,0,3,4,7,2,4,3,17,1
606,21,0.92,1,1,0,3,4,25,4,4,1,17.46867312,1
607,21,0.680909884,1,1,0,3,4,5,,,1,65.9248196,1
608,61,0.913,1,1,0,,,10,,,2,3,0
609,103,0.92,0,1,0,4,4,6,1,,2,15,0
610,61,0.913,0,1,1,3,4,8,3,4,1,28,0
611,114,0.926,1,0,0,4,4,19,4,4,4,39,0
612,21,0.633081368,1,1,0,3,4,4,3,4,1,42.50911525,1
613,21,0.624,1,1,0,3,4,6,,2,2,100.0784915,1
614,90,0.698,0,1,0,3,4,2,1,4,,134,1
615,145,0.666705614,0,1,0,3,4,4,,4,1,19.14229945,1
616,37,0.794,1,1,0,3,4,5,,,1,172,0
617,103,0.92,1,1,0,3,4,25,8,4,5,14,1
618,21,0.758529306,1,0,2,3,2,1,,,0,30.82229314,1
619,23,0.899,0,0,1,2,,4,,,1,110,0
620,149,0.689,1,1,,3,4,7,2,3,1,194,0
621,103,0.92,1,1,0,3,4,25,,,5,182,1
622,72,0.795,1,1,0,3,4,11,,,2,28,1
623,103,0.930602361,1,1,0,3,4,25,3,4,1,50.11603796,1
624,16,0.91,1,1,0,4,4,25,6,4,1,82,0
625,21,0.624,0,1,2,3,4,5,5,2,2,27,1
626,21,0.624,1,1,0,3,4,0,3,4,1,29.06875656,1
627,21,0.624,1,1,0,3,4,18,,,5,12,1
628,16,0.91,1,0,0,3,5,1,,,1,7,0
629,158,0.766,1,0,2,3,4,3,,,1,210,1
630,103,0.92,1,1,0,4,2,25,3,2,3,46,0
631,16,0.91,0,1,0,5,4,15,2,4,3,4,0
632,21,0.624,1,1,2,3,4,4,3,4,1,43,1
633,21,0.920179872,0,1,0,3,4,12,8,,5,15.89936134,1
634,103,0.92,0,0,2,3,4,3,,,2,59.55218627,1
635,21,0.624,1,1,0,4,4,10,4,4,4,4,0
636,75,0.912811577,1,1,0,3,4,25,3,4,1,60.43768452,1
637,67,0.855,1,0,0,4,4,14,1,4,1,34,0
638,103,0.92,1,1,0,3,4,25,8,4,4,57,0
639,114,0.926,1,1,0,3,4,11,4,4,2,8,0
640,103,0.569386856,1,0,0,2,,8,,,1,93.01519081,1
641,165,0.903,1,1,0,3,0,25,4,4,2,42,0
642,21,0.624,0,1,0,3,4,10,2,4,1,193.1272147,1
643,103,0.735397035,1,1,0,3,4,25,,,5,23.87821355,1
644,21,0.624,0,1,0,3,4,7,8,4,,109.7975769,1
645,75,0.939,1,1,0,5,4,25,4,4,5,57,0
646,173,0.878,1,1,0,4,4,25,,,4,100,0
647,98,0.949,1,1,2,3,4,10,,,3,27,0
648,61,0.913,0,1,0,3,0,16,8,5,1,35,0
649,21,0.624,0,0,2,2,,0,,,0,56,1
650,16,0.899523593,0,1,0,3,4,25,,,1,27.02149878,1
651,103,0.910809177,1,1,0,3,4,13,8,4,1,67.79227873,1
652,21,0.624,1,0,2,3,4,0,,,0,226,1
653,45,0.89,1,1,2,3,4,6,4,,1,28,0
654,16,0.91,1,1,0,2,,25,5,4,5,54,1
655,28,0.939,1,1,2,2,,8,,,0,180,0
656,71,0.884,0,1,0,4,4,9,,,1,12,0
657,21,0.624,1,0,0,2,,2,,,0,49,0
658,21,0.769300835,1,0,0,3,4,3,,,0,14.04788799,1
659,28,0.939,0,0,0,4,3,25,8,4,5,42,1
660,67,0.855,1,1,0,4,4,25,4,2,5,66,0
661,160,0.92,1,0,1,3,4,2,,,1,10,1
662,21,0.780990875,1,1,0,4,4,5,4,4,1,8.458713546,1
663,102,0.804,0,0,,3,4,9,8,4,1,37,0
664,78,0.579,0,0,0,,,3,,,1,21,1
665,16,0.91,1,1,0,4,4,19,8,4,2,192,0
666,10,0.895,2,1,0,3,4,12,3,4,1,94,0
667,21,0.698375499,1,1,0,3,4,1,4,4,2,70.07351045,1
668,11,0.55,1,0,2,3,2,2,,,1,33,1
669,103,0.92,1,1,0,4,4,25,8,4,4,10,0
670,45,0.89,1,1,2,4,4,9,3,4,5,51,0
671,65,0.802,1,1,0,3,4,4,1,4,1,31,0
672,21,0.624,1,1,0,3,4,4,1,4,1,56.18324778,1
673,21,0.624,1,1,2,3,4,7,2,4,4,78,1
674,24,0.92,0,0,2,3,4,4,,,0,47.85421542,1
675,103,0.92,0,1,0,1,,13,3,1,2,26,0
676,100,0.887,0,1,0,2,,16,5,4,5,178,0
677,103,0.92,1,1,0,3,2,25,4,4,5,90,0
678,103,0.914805068,1,0,2,3,4,1,,,1,4.547200974,1
679,83,0.923,1,0,1,3,4,25,,,5,7,0
680,114,0.926,1,0,0,4,3,0,,,2,34,1
681,103,0.92,1,1,0,3,4,25,6,4,1,74,0
682,28,0.939,0,1,2,3,4,5,1,4,1,86,0
683,103,0.92,0,1,0,3,4,3,8,4,1,31,0
684,21,0.609407989,1,1,0,3,4,0,,4,1,20.11286941,1
685,21,0.802277987,0,1,0,3,4,9,3,4,1,23.75811147,1
686,103,0.92,1,0,0,2,,3,,,1,70,0
687,28,0.939,1,1,0,3,4,3,4,,2,64,1
688,21,0.602890645,1,1,0,3,4,0,,,1,170.1236129,1
689,103,0.92,0,1,1,3,4,1,3,2,1,117,0
690,21,0.624,1,1,0,4,4,5,4,4,1,80,0
691,103,0.869007351,1,1,0,3,4,6,8,4,0,43.04675095,1
692,21,0.624,0,1,0,4,4,7,3,4,1,40.26095303,1
693,21,0.624,1,1,0,3,4,0,,4,1,40.23356793,1
694,103,0.92,1,1,0,3,4,25,4,,1,126,0
695,16,0.91,1,1,0,2,,0,2,4,5,57,0
696,21,0.624,0,1,0,3,4,7,8,4,1,17,0
697,21,0.724154063,0,1,0,3,4,0,,,1,142.9799619,1
698,114,0.926,0,0,0,4,4,14,5,4,3,36,0
699,16,0.91,1,0,2,3,4,5,,,0,32,0
700,16,0.91,0,1,2,3,4,5,6,4,1,146,0
701,67,0.855,1,1,0,3,4,4,8,5,3,11,1
702,103,0.92,1,0,0,3,4,7,,,4,21.1009303,1
703,160,0.92,1,1,0,3,4,6,3,4,2,12,0
704,103,0.91354081,1,1,0,3,4,25,,,5,50.8990035,1
705,81,0.73,1,0,2,3,4,4,,,0,326,0
706,103,0.92,2,0,0,4,4,15,3,4,1,51,0
707,16,0.91,1,1,0,3,4,25,3,1,5,25,0
708,136,0.897,1,1,0,3,4,10,3,5,2,202,0
709,67,0.855,1,1,0,4,4,9,,,2,43,0
710,103,0.832390205,1,0,2,3,4,9,,,1,76.01387784,1
711,114,0.926,0,1,0,4,4,9,4,4,1,40,0
712,103,0.92,1,1,0,3,4,9,6,5,3,100,0
713,145,0.555,1,1,0,3,4,8,,4,1,6,1
714,114,0.926,0,1,2,3,4,18,6,4,3,34,1
715,103,0.624,1,1,0,3,4,3,,4,2,16.75187197,1
716,103,0.92,1,1,0,3,4,25,4,4,1,44,0
717,21,0.624,1,1,0,3,4,5,3,4,1,52,0
718,103,0.859457569,1,1,0,3,4,5,3,2,1,79.20453524,1
719,21,0.771148634,1,1,0,3,4,4,8,4,1,25.64370863,1
720,21,0.624,0,0,2,3,4,5,8,5,1,7,1
721,16,0.91,1,1,0,3,4,25,8,4,1,40,0
722,103,0.693362544,1,1,0,3,4,25,,,5,28.52630675,1
723,73,0.754,1,1,1,3,0,3,1,1,1,82,0
724,16,0.91,1,1,0,4,4,9,4,,1,112,0
725,103,0.92,1,1,0,3,4,25,,,1,15,1
726,103,0.633264073,1,1,0,3,4,7,,,3,132.2190828,1
727,21,0.624,1,1,0,3,4,9,3,,1,17,0
728,21,0.624,0,1,0,3,4,4,3,4,1,140,0
729,59,0.775,2,1,0,3,4,7,4,4,3,96,1
730,114,0.926,1,0,1,4,4,16,,5,0,10,1
731,142,0.727,0,1,0,4,4,7,3,4,3,300,0
732,21,0.624,1,1,0,4,4,6,8,4,1,100,0
733,83,0.923,1,1,0,3,4,13,8,4,2,35,0
734,21,0.624,1,1,0,3,4,25,8,,1,35.98114317,1
735,21,0.624,1,1,1,4,4,3,4,4,2,25,0
736,103,0.92,1,1,0,5,4,25,6,5,5,5,1
737,21,0.669282665,1,1,0,3,4,0,,,1,103.2066107,1
738,65,0.802,0,0,0,3,4,10,8,4,1,5,0
739,160,0.624,1,1,0,3,4,13,,,5,69.57192556,1
740,136,0.897,0,0,2,3,4,0,,,0,18,1
741,160,0.92,1,1,2,3,4,4,6,4,1,6,0
742,21,0.624,1,1,0,4,4,9,1,4,1,27.29586235,1
743,173,0.878,0,1,0,4,1,7,,,0,65,0
744,114,0.926,1,1,0,4,4,11,3,4,1,25,0
745,103,0.92,0,1,0,3,4,25,,,2,88.43420547,1
746,67,0.855,1,1,0,4,4,25,4,4,2,28,0
747,21,0.849904308,1,1,0,3,4,2,,,0,68.21225925,1
748,57,0.866,1,0,1,3,4,12,,,4,81,0
749,136,0.897,1,0,2,3,4,3,,,0,43,0
750,100,0.887,1,1,0,4,4,25,,,5,112,0
751,101,0.558,0,0,0,2,,8,,,1,94,1
752,21,0.624,1,1,2,3,4,3,3,3,1,98,0
753,21,0.624,0,0,0,1,,5,,4,0,156,1
754,76,0.698,1,0,2,3,4,3,,,1,19,1
755,10,0.895,0,1,0,3,4,7,8,4,1,109,0
756,61,0.913,1,1,1,3,4,14,,4,1,39,0
757,67,0.855,0,1,0,4,4,15,5,4,2,30,0
758,103,0.92,1,1,0,4,4,25,4,4,5,67,0
759,80,0.884150734,1,1,0,3,4,25,,,1,22.72285398,1
760,103,0.92,1,1,0,3,4,11,6,5,5,92,1
761,61,0.913,1,1,0,3,4,25,1,4,1,101,0
762,21,0.576432716,0,1,0,3,4,25,2,4,1,62.45573649,1
763,16,0.91,1,1,0,3,4,25,3,4,5,105,0
764,160,0.92,1,1,0,3,3,25,1,4,0,14,0
765,21,0.624,0,1,0,3,4,1,,4,1,32.21479813,1
766,84,0.646976603,1,1,2,3,4,3,,,2,4.785344126,1
767,75,0.939,1,1,0,4,4,7,,,1,16,1
768,21,0.624,0,1,0,3,4,4,1,4,2,36,1
769,103,0.874337458,1,1,2,3,4,7,,4,1,40.16499097,1
770,61,0.913,1,0,0,4,4,25,8,4,5,80,0
771,100,0.887,1,0,0,2,,3,,,0,78,0
772,103,0.884151069,1,1,1,3,4,14,,,1,46.35212776,1
773,103,0.92,1,1,0,3,4,25,4,4,1,10,0
774,21,0.624,0,0,0,3,4,2,,,1,94,1
775,114,0.926,1,1,0,3,4,6,2,4,5,107,0
776,16,0.91,1,1,0,3,4,6,8,4,1,14,0
777,103,0.938401868,1,1,0,3,4,14,,,1,31.18150389,1
778,90,0.92,1,1,0,3,4,10,,,5,80.34284784,1
779,97,0.764682413,1,0,2,3,,2,,,1,181.4758903,1
780,103,0.92,1,0,2,3,4,8,,,1,40.79246315,1
781,28,0.939,0,0,2,2,,4,,,,2,0
782,160,0.92,1,1,2,3,4,6,8,4,2,18,0
783,19,0.682,0,1,0,3,4,3,1,1,1,32,0
784,103,0.92,1,0,0,1,,2,,,1,39,0
785,11,0.55,1,0,2,3,4,5,,,0,51,1
786,21,0.624,1,1,2,3,4,25,,,1,51.53480085,1
787,21,0.624,1,0,2,3,4,25,,,0,14.79914995,1
788,21,0.595009427,1,1,0,3,4,6,2,4,1,28.28939919,1
789,21,0.624,1,0,0,4,4,4,3,4,1,3,0
790,71,0.884,1,1,0,4,4,11,4,4,1,106,0
791,136,0.897,1,1,0,4,4,,4,,,46,0
792,103,0.892186659,1,1,0,3,4,6,,,1,29.58545671,1
793,160,0.92,1,1,0,3,4,5,4,4,1,14,0
794,21,0.624,0,1,0,3,4,5,8,4,2,166.5729709,1
795,103,0.917716758,1,1,0,3,4,5,,,1,86.56509675,1
796,45,0.89,1,1,2,3,4,9,,,2,8,1
797,21,0.773928875,1,1,0,3,4,9,,4,1,39.88893805,1
798,103,0.491624671,1,0,0,3,4,25,,,1,52.14952747,1
799,16,0.91,1,1,0,3,4,25,4,4,1,52,1
800,65,0.802,0,0,0,2,,2,,,0,13,0
801,67,0.855,1,0,0,3,5,5,,,0,36,0
802,11,0.55,0,0,0,3,4,2,1,4,1,20,1
803,78,0.708875455,1,0,0,3,4,5,,,1,94.6678699,1
804,21,0.624,1,1,0,3,4,7,5,4,1,78,1
805,160,0.92,1,1,0,4,4,8,6,5,3,57,0
806,40,0.776,1,1,0,2,,19,,,1,72,0
807,71,0.884,1,0,2,4,4,9,,,1,100,1
808,103,0.92,1,1,0,3,4,25,4,4,5,28,0
809,160,0.92,1,1,0,3,4,11,4,4,2,98,0
810,40,0.776,1,0,2,2,,5,,,0,56,1
811,103,0.883210594,1,0,0,3,4,1,,,2,27.56201551,1
812,103,0.92,1,1,0,3,4,25,,4,2,14.18836183,1
813,73,0.92,1,0,0,4,4,10,,,0,71.2333817,1
814,99,0.8486602,1,0,2,3,4,1,,,1,44.95869839,1
815,16,0.91,1,1,0,4,4,17,3,4,3,33,1
816,21,0.781017151,1,0,2,3,4,4,,,1,55.32732387,1
817,100,0.887,1,0,2,2,,6,,,0,18,0
818,21,0.777875731,1,1,0,3,4,12,4,4,2,16.27402558,1
819,114,0.926,1,1,0,4,4,25,3,1,1,24,0
820,136,0.897,1,1,2,3,2,2,,,0,40,0
821,21,0.624,1,0,2,3,4,4,,,0,163.9292548,1
822,103,0.92,1,1,0,4,4,5,,,1,103,1
823,100,0.887,1,0,2,2,,4,,,1,82,0
824,103,0.625286352,1,0,2,3,4,5,,,0,40.00869157,1
825,103,0.92,2,1,0,3,4,8,,,1,46,1
826,21,0.804,1,0,0,3,4,13,,,1,40.67839639,1
827,160,0.92,1,1,0,3,4,25,,,1,59.0921927,1
828,21,0.92233363,1,1,0,3,4,3,,4,1,25.08498208,1
829,21,0.624,1,1,0,3,4,2,4,0,1,51,0
830,103,0.819215066,1,1,0,3,4,7,3,4,2,73.61657251,1
831,103,0.787772554,1,1,0,3,4,12,4,4,2,23.97514506,1
832,90,0.72331443,1,1,0,3,4,4,,,1,25.20405053,1
833,39,0.898,1,1,0,4,4,25,2,4,1,31,0
834,21,0.59847965,1,0,2,3,4,11,,,1,42.03582712,1
835,103,0.92,1,1,0,3,4,25,4,4,1,28,0
836,21,0.780182778,1,1,0,3,4,0,,,1,77.43751504,1
837,162,0.767,1,0,0,2,,7,,,0,116,0
838,90,0.681508065,1,0,0,3,4,7,,,2,56.00577592,1
839,103,0.92,1,0,0,3,0,0,,,1,10,1
840,21,0.624,1,1,0,3,4,10,8,4,1,35.96780691,1
841,173,0.878,1,1,0,4,4,15,2,4,5,100,0
842,103,0.92,1,1,0,1,,8,3,,0,66,0
843,149,0.689,1,1,0,3,4,5,3,4,1,12,0
844,21,0.795786199,1,1,0,3,4,25,,,1,60.45533586,1
845,21,0.73135361,1,0,2,3,4,4,,,1,99.05913065,1
846,157,0.769,1,1,0,4,0,9,,,1,50,0
847,114,0.926,2,0,2,2,,10,2,1,1,74,1
848,103,0.636370187,1,0,2,3,4,6,,,1,49.79104414,1
849,21,0.624,0,1,2,3,4,7,7,4,1,82,0
850,21,0.624,0,1,0,3,4,7,3,4,2,29,0
851,103,0.92,1,1,2,3,4,4,,4,1,20,0
852,116,0.743,1,1,2,4,4,18,2,2,2,204,0
853,103,0.92,1,1,0,3,4,7,8,4,0,31,0
854,94,0.698,1,1,0,3,4,19,,,1,9,0
855,36,0.893,1,1,0,3,5,5,3,4,2,29,0
856,176,0.764,1,1,1,3,4,5,,4,5,78,0
857,103,0.92,0,0,1,2,,6,3,2,1,54,0
858,160,0.92,1,1,0,3,4,15,,,2,112,1
859,103,0.92,1,1,0,3,3,4,8,4,1,97,0
860,114,0.712772137,0,1,0,3,4,25,,,1,28.43460581,1
861,103,0.9247588,1,1,0,3,4,5,,,1,193.1038661,1
862,21,0.601552839,1,0,2,3,4,7,,,0,51.31247412,1
863,103,0.92,1,1,2,4,4,15,6,4,2,34,0
864,103,0.92,0,1,0,3,4,11,5,,2,41,0
865,103,0.92,1,1,0,3,4,25,4,4,2,118,0
866,160,0.92,0,0,0,2,,6,2,4,2,70,0
867,21,0.624,0,1,0,4,4,7,3,4,1,53.55482181,1
868,16,0.89671382,1,1,0,3,4,25,4,4,0,86.30903165,1
869,21,0.624,0,0,0,4,4,5,,5,2,141,1
870,160,0.92,1,1,0,3,4,13,3,2,1,10,0
871,102,0.804,1,1,0,4,5,13,8,5,1,166,0
872,103,0.92,1,0,0,1,,4,,,0,15,0
873,103,0.92,0,1,0,3,4,6,4,,1,96,0
874,64,0.666,1,1,0,3,4,16,3,2,1,31,0
875,103,0.918948843,1,1,0,3,4,25,,,5,72.88928179,1
876,21,0.624,1,1,0,3,4,3,4,,1,24,0
877,21,0.624,0,1,2,4,4,4,,4,1,15.27115622,1
878,103,0.92,2,0,1,3,4,3,2,5,1,39,1
879,21,0.624,1,1,0,3,4,4,5,4,0,84,1
880,103,0.92,1,0,0,3,1,25,5,5,0,60,0
881,103,0.92,0,1,2,3,4,3,,4,1,102.0699988,1
882,21,0.624,2,1,0,3,4,11,8,4,1,51,1
883,103,0.83999366,1,0,2,3,4,4,,4,1,77.32698048,1
884,26,0.698,1,1,1,3,4,11,,,0,152,1
885,21,0.624,0,0,2,3,4,2,,5,0,39,0
886,160,0.92,1,1,0,3,4,25,,,3,48,1
887,21,0.624,1,1,2,3,4,5,2,4,1,138.7481213,1
888,160,0.92,1,1,0,3,4,13,5,4,2,19,0
889,103,0.92,1,1,0,3,4,20,5,2,1,66,0
890,16,0.91,1,1,0,3,4,25,,,1,180,0
891,21,0.624,0,1,0,3,4,8,3,4,1,58,1
892,21,0.77750213,1,1,0,3,4,4,3,4,1,28.08529898,1
893,73,0.92,1,1,0,3,4,25,,,2,30.84404178,1
894,90,0.73250357,0,0,2,3,4,1,,,0,41.77388945,1
895,103,0.906364717,1,1,0,3,4,10,8,4,2,53.42969728,1
896,90,0.698,0,0,,,,2,,,0,50,0
897,103,0.92,1,1,0,3,4,5,8,4,1,52.95376573,1
898,103,0.92,1,1,0,3,1,10,3,4,1,45,0
899,21,0.653080928,1,1,0,3,4,0,3,4,1,45.01878142,1
900,160,0.92,1,1,0,3,4,16,4,4,1,106,0
901,118,0.722,1,0,1,2,,1,,,0,56,1
902,67,0.855,1,1,0,2,,2,1,4,1,62,0
903,21,0.624,1,1,2,3,4,3,,,1,69.21306021,1
904,21,0.724702086,1,0,0,3,4,0,,,1,32.51448681,1
905,21,0.624,1,1,0,3,4,9,4,4,5,11,0
